,id,article,sku,name,barcode,barcodes,category_id,description_category_id,type_id,primary_image,images,created_at,visible,is_kgt,has_discounted_item,has_price,has_stock,state,moderate_status,state_name,state_description,is_failed_validate,errors,state_updated_at,link
42,43,article43,150200126,name 43,14700000000000,"['14665300311923', '4665300311926']",27332,83250454,970860463,https://oz.ru/s3/mtl-n/6379991291.jpg,"['https://oz.ru/s3/mtl-f/6379991283.jpg', 'https://oz.ru/s3/mtl-j/6379991287.jpg', 'https://oz.ru/s3/mtl-g/6379991284.jpg', 'https://oz.ru/s3/mtl-e/6379991282.jpg', 'https://oz.ru/s3/mtl-q/6379991294.jpg', 'https://oz.ru/s3/mtl-k/6379991288.jpg', 'https://oz.ru/s3/mtl-m/6379991290.jpg', 'https://oz.ru/s3/mtl-d/6379991281.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-m/6288321574.jpg', 'https://oz.ru/s3/mtl-l/6288321573.jpg', 'https://oz.ru/s3/mtl-h/6288321569.jpg', 'https://oz.ru/s3/mtl-e/6288321566.jpg']",2019-03-27 17:55:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:28:00,https://www.oz.ru/product/150200126
43,44,article44,150200111,name 44,4670000000000,['4665300310585'],27332,17028759,95885,https://oz.ru/s3/mtl-6/6370533894.jpg,"['https://oz.ru/s3/mtl-f/6357394551.jpg', 'https://oz.ru/s3/mtl-j/6357394555.jpg', 'https://oz.ru/s3/mtl-e/6357394550.jpg', 'https://oz.ru/s3/mtl-i/6357394554.jpg', 'https://oz.ru/s3/mtl-x/6357286677.jpg', 'https://oz.ru/s3/mtl-2/6357286682.jpg', 'https://oz.ru/s3/mtl-h/6273798341.jpg', 'https://oz.ru/s3/mtl-z/6359022527.jpg', 'https://oz.ru/s3/mtl-9/6273798333.jpg', 'https://oz.ru/s3/mtl-6/6273798330.jpg', 'https://oz.ru/s3/mtl-1/6273798325.jpg', 'https://oz.ru/s3/mtl-y/6359022526.jpg', 'https://oz.ru/s3/mtl-4/6273798328.jpg']",2019-03-27 17:55:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:52:00,https://www.oz.ru/product/150200111
44,45,article45,150200127,name 45,4670000000000,['4665300311933'],27332,83250454,970860463,https://oz.ru/s3/mtl-c/6379977132.jpg,"['https://oz.ru/s3/mtl-4/6379977124.jpg', 'https://oz.ru/s3/mtl-7/6379977127.jpg', 'https://oz.ru/s3/mtl-8/6379977128.jpg', 'https://oz.ru/s3/mtl-3/6379977123.jpg', 'https://oz.ru/s3/mtl-e/6379977134.jpg', 'https://oz.ru/s3/mtl-d/6379977133.jpg', 'https://oz.ru/s3/mtl-6/6379977126.jpg', 'https://oz.ru/s3/mtl-b/6379977131.jpg', 'https://oz.ru/s3/mtl-5/6379977125.jpg', 'https://oz.ru/s3/mtl-7/6288323287.jpg', 'https://oz.ru/s3/mtl-b/6288323291.jpg', 'https://oz.ru/s3/mtl-a/6288323290.jpg']",2019-03-27 17:55:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:27:00,https://www.oz.ru/product/150200127
45,46,article46,150200154,name 46,14700000000000,"['14665300312777', '4665300312770']",86473,83250454,97240,https://oz.ru/s3/mtl-9/6288258885.jpg,"['https://oz.ru/s3/mtl-6/6288258882.jpg', 'https://oz.ru/s3/mtl-b/6288258887.jpg', 'https://oz.ru/s3/mtl-8/6288258884.jpg', 'https://oz.ru/s3/mtl-7/6288258883.jpg', 'https://oz.ru/s3/mtl-f/6288258891.jpg', 'https://oz.ru/s3/mtl-e/6288258890.jpg', 'https://oz.ru/s3/mtl-a/6288258886.jpg', 'https://oz.ru/s3/mtl-c/6288258888.jpg']",2019-03-27 17:55:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-29 10:45:00,https://www.oz.ru/product/150200154
46,47,article47,150200129,name 47,4670000000000,['4665300310769'],27332,17028759,95885,https://oz.ru/s3/mtl-u/6615453846.jpg,"['https://oz.ru/s3/mtl-3/6372895851.jpg', 'https://oz.ru/s3/mtl-g/6372857092.jpg', 'https://oz.ru/s3/mtl-c/6372857088.jpg', 'https://oz.ru/s3/mtl-b/6663352475.jpg', 'https://oz.ru/s3/mtl-4/6615453856.jpg', 'https://oz.ru/s3/mtl-d/6372857089.jpg', 'https://oz.ru/s3/mtl-u/6372857070.jpg', 'https://oz.ru/s3/mtl-5/6372857081.jpg', 'https://oz.ru/s3/mtl-1/6372857077.jpg', 'https://oz.ru/s3/mtl-2/6372895850.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-w/6275298440.jpg', 'https://oz.ru/s3/mtl-q/6275298434.jpg', 'https://oz.ru/s3/mtl-x/6275298441.jpg']",2019-03-27 17:55:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-08-29 11:50:00,https://www.oz.ru/product/150200129
47,48,article48,150200114,name 48,4620000000000,"['4623720677657', '4665300310752']",27332,17028759,95885,https://oz.ru/s3/mtl-0/6637876560.jpg,"['https://oz.ru/s3/mtl-g/6372857092.jpg', 'https://oz.ru/s3/mtl-c/6372857088.jpg', 'https://oz.ru/s3/mtl-4/6615453856.jpg', 'https://oz.ru/s3/mtl-b/6663352475.jpg', 'https://oz.ru/s3/mtl-d/6372857089.jpg', 'https://oz.ru/s3/mtl-u/6372857070.jpg', 'https://oz.ru/s3/mtl-5/6372857081.jpg', 'https://oz.ru/s3/mtl-1/6372857077.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-r/6275298291.jpg', 'https://oz.ru/s3/mtl-u/6275298294.jpg', 'https://oz.ru/s3/mtl-v/6275298295.jpg', 'https://oz.ru/s3/mtl-w/6275298296.jpg']",2019-03-27 17:55:00,True,False,False,False,True,price_sent,,on sale,,False,[],2023-10-03 13:23:00,https://www.oz.ru/product/150200114
48,49,article49,150200128,name 49,14700000000000,"['14665300311879', '4665300311872']",10102,83250454,970860463,https://oz.ru/s3/mtl-n/6380199983.jpg,"['https://oz.ru/s3/mtl-q/6379994246.jpg', 'https://oz.ru/s3/mtl-b/6379980155.jpg', 'https://oz.ru/s3/mtl-w/6380199992.jpg', 'https://oz.ru/s3/mtl-2/6377505110.jpg', 'https://oz.ru/s3/mtl-4/6377505112.jpg', 'https://oz.ru/s3/mtl-o/6380199984.jpg', 'https://oz.ru/s3/mtl-q/6380199986.jpg', 'https://oz.ru/s3/mtl-i/6377506242.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-k/6288298136.jpg', 'https://oz.ru/s3/mtl-o/6288298140.jpg', 'https://oz.ru/s3/mtl-q/6288298142.jpg', 'https://oz.ru/s3/mtl-u/6288298146.jpg', 'https://oz.ru/s3/mtl-s/6288298144.jpg']",2019-03-27 17:55:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:27:00,https://www.oz.ru/product/150200128
49,50,article50,150200119,name 50,4670000000000,['4665300310813'],27332,17028759,95885,https://oz.ru/s3/mtl-l/6373843209.jpg,"['https://oz.ru/s3/mtl-k/6373843208.jpg', 'https://oz.ru/s3/mtl-h/6373843205.jpg', 'https://oz.ru/s3/mtl-f/6373843203.jpg', 'https://oz.ru/s3/mtl-i/6373843206.jpg', 'https://oz.ru/s3/mtl-j/6373843207.jpg', 'https://oz.ru/s3/mtl-n/6373843211.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-m/6373843210.jpg', 'https://oz.ru/s3/mtl-q/6373843214.jpg', 'https://oz.ru/s3/mtl-g/6373843204.jpg', 'https://oz.ru/s3/mtl-o/6373843212.jpg', 'https://oz.ru/s3/mtl-t/6373843217.jpg', 'https://oz.ru/s3/mtl-s/6373843216.jpg', 'https://oz.ru/s3/mtl-p/6373843213.jpg']",2019-03-27 17:55:00,True,False,False,False,True,price_sent,,on sale,,False,[],2023-08-28 17:16:00,https://www.oz.ru/product/150200119
50,51,article51,150200113,name 51,4670000000000,['4665300310608'],27332,17028759,95885,https://oz.ru/s3/mtl-8/6370534868.jpg,"['https://oz.ru/s3/mtl-7/6357389503.jpg', 'https://oz.ru/s3/mtl-6/6357389502.jpg', 'https://oz.ru/s3/mtl-9/6357389505.jpg', 'https://oz.ru/s3/mtl-a/6357389506.jpg', 'https://oz.ru/s3/mtl-x/6357286677.jpg', 'https://oz.ru/s3/mtl-2/6357286682.jpg', 'https://oz.ru/s3/mtl-j/6273804895.jpg', 'https://oz.ru/s3/mtl-k/6273804896.jpg', 'https://oz.ru/s3/mtl-h/6273804893.jpg', 'https://oz.ru/s3/mtl-i/6273804894.jpg', 'https://oz.ru/s3/mtl-6/6359022966.jpg', 'https://oz.ru/s3/mtl-8/6359022968.jpg']",2019-03-27 17:55:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:51:00,https://www.oz.ru/product/150200113
51,52,article52,150200110,name 52,4620000000000,"['4623720677596', '4665300310578']",27332,17028759,95885,https://oz.ru/s3/mtl-2/6370533494.jpg,"['https://oz.ru/s3/mtl-s/6357381424.jpg', 'https://oz.ru/s3/mtl-m/6357381202.jpg', 'https://oz.ru/s3/mtl-z/6357381359.jpg', 'https://oz.ru/s3/mtl-e/6357381302.jpg', 'https://oz.ru/s3/mtl-x/6357286677.jpg', 'https://oz.ru/s3/mtl-2/6357286682.jpg', 'https://oz.ru/s3/mtl-1/6273796381.jpg', 'https://oz.ru/s3/mtl-c/6359022360.jpg', 'https://oz.ru/s3/mtl-z/6273796451.jpg', 'https://oz.ru/s3/mtl-2/6273796382.jpg', 'https://oz.ru/s3/mtl-m/6273796438.jpg', 'https://oz.ru/s3/mtl-e/6359022362.jpg', 'https://oz.ru/s3/mtl-f/6359022363.jpg']",2019-03-27 17:55:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2023-12-07 09:51:00,https://www.oz.ru/product/150200110
52,53,article53,150200149,name 53,14700000000000,"['14665300310117', '4665300310110']",27332,17028653,97513,https://oz.ru/s3/mtl-g/6288275524.jpg,[],2019-03-27 17:55:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-08-29 16:36:00,https://www.oz.ru/product/150200149
53,54,article54,150200117,name 54,4670000000000,['4665300310806'],27332,17028759,95885,https://oz.ru/s3/mtl-f/6373840935.jpg,"['https://oz.ru/s3/mtl-i/6373840938.jpg', 'https://oz.ru/s3/mtl-h/6373840937.jpg', 'https://oz.ru/s3/mtl-m/6373840942.jpg', 'https://oz.ru/s3/mtl-s/6373840948.jpg', 'https://oz.ru/s3/mtl-l/6373840941.jpg', 'https://oz.ru/s3/mtl-b/6373840931.jpg', 'https://oz.ru/s3/mtl-j/6373840939.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg', 'https://oz.ru/s3/mtl-r/6373840947.jpg', 'https://oz.ru/s3/mtl-o/6373840944.jpg', 'https://oz.ru/s3/mtl-n/6373840943.jpg', 'https://oz.ru/s3/mtl-p/6373840945.jpg', 'https://oz.ru/s3/mtl-q/6373840946.jpg', 'https://oz.ru/s3/mtl-w/6373840952.jpg']",2019-03-27 17:55:00,True,False,False,False,True,price_sent,,on sale,,False,[],2023-08-28 17:17:00,https://www.oz.ru/product/150200117
54,55,article55,150200115,name 55,4670000000000,['4665300310790'],27332,17028759,95885,https://oz.ru/s3/mtl-y/6373611598.jpg,"['https://oz.ru/s3/mtl-x/6373611597.jpg', 'https://oz.ru/s3/mtl-u/6373616202.jpg', 'https://oz.ru/s3/mtl-q/6373611590.jpg', 'https://oz.ru/s3/mtl-z/6373611599.jpg', 'https://oz.ru/s3/mtl-s/6373611592.jpg', 'https://oz.ru/s3/mtl-u/6373611594.jpg', 'https://oz.ru/s3/mtl-v/6373611595.jpg', 'https://oz.ru/s3/mtl-r/6373611591.jpg', 'https://oz.ru/s3/mtl-2/6373611602.jpg', 'https://oz.ru/s3/mtl-t/6373611593.jpg', 'https://oz.ru/s3/mtl-w/6373611596.jpg']",2019-03-27 17:55:00,True,False,False,False,True,price_sent,,on sale,,False,[],2023-08-28 17:17:00,https://www.oz.ru/product/150200115
55,56,article56,150200142,name 56,4670000000000,['4665300310080'],27332,17028653,97513,https://oz.ru/s3/mtl-w/6397524524.jpg,"['https://oz.ru/s3/mtl-y/6397524526.jpg', 'https://oz.ru/s3/mtl-e/6397523390.jpg', 'https://oz.ru/s3/mtl-2/6397524530.jpg', 'https://oz.ru/s3/mtl-0/6397524528.jpg', 'https://oz.ru/s3/mtl-1/6397523377.jpg', 'https://oz.ru/s3/mtl-5/6397523381.jpg', 'https://oz.ru/s3/mtl-v/6397524523.jpg', 'https://oz.ru/s3/mtl-1/6397524529.jpg', 'https://oz.ru/s3/mtl-z/6397524527.jpg', 'https://oz.ru/s3/mtl-x/6397524525.jpg', 'https://oz.ru/s3/mtl-u/6397524522.jpg', 'https://oz.ru/s3/mtl-k/6373840940.jpg']",2019-03-27 17:55:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-02-09 12:40:00,https://www.oz.ru/product/150200142
56,57,article57,150200150,name 57,14700000000000,['14665300310124'],27332,17028653,97513,https://oz.ru/s3/mtl-z/6281274155.jpg,"['https://oz.ru/s3/mtl-0/6281274156.jpg', 'https://oz.ru/s3/mtl-5/6281274161.jpg', 'https://oz.ru/s3/mtl-2/6281274158.jpg', 'https://oz.ru/s3/mtl-1/6281274157.jpg', 'https://oz.ru/s3/mtl-6/6281274162.jpg', 'https://oz.ru/s3/mtl-3/6281274159.jpg', 'https://oz.ru/s3/mtl-4/6281274160.jpg']",2019-03-27 17:55:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-08-29 16:37:00,https://www.oz.ru/product/150200150
