id;article;sku;name;barcode;barcodes;category_id;description_category_id;type_id;primary_image;images;created_at;visible;is_kgt;has_discounted_item;has_price;has_stock;state;moderate_status;state_name;state_description;is_failed_validate;errors;state_updated_at;link;
113;30010;576715732;name 113;4665300315351;['4665300315351'];2733279;17028759;95885;https://.oz.com/mtl-1/64;['https://.oz.com/mlt-3/6417907983.jpg', 'https://.oz.com/mlt-0/6417907980.jpg', 'https://.oz.com/mlt-x/6417907977.jpg', 'https://.oz.com/mlt-6/6417907986.jpg', 'https://.oz.com/mlt-c/6417907992.jpg', 'https://.oz.com/mlt-4/6417907984.jpg', 'https://.oz.com/mlt-5/6417907985.jpg', 'https://.oz.com/mlt-b/6417907991.jpg', 'https://.oz.com/mlt-z/6417907979.jpg', 'https://.oz.com/mlt-2/6417907982.jpg', 'https://.oz.com/mlt-y/6417907978.jpg', 'https://.oz.com/mlt-k/6373840940.jpg', 'https://.oz.com/mlt-1/6288420121.jpg', 'https://.oz.com/mlt-w/6288420188.jpg'];2022-05-04T08:18:01.363627Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:00:32.718837Z;https://www.ozon.ru/product/57671;
114;30011;620445646;name 114;4665300315368;['4665300315368'];2733279;17028759;95885;https://.oz.com/mtl-b/64;['https://.oz.com/mlt-j/6417911563.jpg', 'https://.oz.com/mlt-c/6417911556.jpg', 'https://.oz.com/mlt-h/6417911561.jpg', 'https://.oz.com/mlt-7/6417911551.jpg', 'https://.oz.com/mlt-i/6417911562.jpg', 'https://.oz.com/mlt-d/6417911557.jpg', 'https://.oz.com/mlt-k/6417911564.jpg', 'https://.oz.com/mlt-6/6417911550.jpg', 'https://.oz.com/mlt-g/6417911560.jpg', 'https://.oz.com/mlt-a/6417911554.jpg', 'https://.oz.com/mlt-8/6417911552.jpg', 'https://.oz.com/mlt-k/6373840940.jpg', 'https://.oz.com/mlt-d/6288429601.jpg', 'https://.oz.com/mlt-7/6288429595.jpg'];2022-05-04T08:30:15.102098Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:00:18.198723Z;https://www.ozon.ru/product/62044;
115;30012;620445638;name 115;4665300315375;['4665300315375'];2733279;17028759;95885;https://.oz.com/mtl-y/64;['https://.oz.com/mlt-t/6417913445.jpg', 'https://.oz.com/mlt-x/6417913449.jpg', 'https://.oz.com/mlt-n/6417913439.jpg', 'https://.oz.com/mlt-d/6417913465.jpg', 'https://.oz.com/mlt-p/6417913441.jpg', 'https://.oz.com/mlt-i/6417913470.jpg', 'https://.oz.com/mlt-u/6417913446.jpg', 'https://.oz.com/mlt-v/6417913447.jpg', 'https://.oz.com/mlt-q/6417913442.jpg', 'https://.oz.com/mlt-r/6417913443.jpg', 'https://.oz.com/mlt-s/6417913444.jpg', 'https://.oz.com/mlt-k/6373840940.jpg', 'https://.oz.com/mlt-m/6315135670.jpg', 'https://.oz.com/mlt-u/6315135678.jpg'];2022-05-04T09:02:22.970837Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:00:29.059551Z;https://www.ozon.ru/product/62044;
116;30013;576777721;name 116;4665300315382;['4665300315382'];2733279;17028759;95885;https://.oz.com/mtl-x/64;['https://.oz.com/mlt-q/6417915494.jpg', 'https://.oz.com/mlt-y/6417915502.jpg', 'https://.oz.com/mlt-z/6417915503.jpg', 'https://.oz.com/mlt-o/6417915492.jpg', 'https://.oz.com/mlt-r/6417915495.jpg', 'https://.oz.com/mlt-v/6417915499.jpg', 'https://.oz.com/mlt-u/6417915498.jpg', 'https://.oz.com/mlt-t/6417915497.jpg', 'https://.oz.com/mlt-p/6417915493.jpg', 'https://.oz.com/mlt-s/6417915496.jpg', 'https://.oz.com/mlt-w/6417915500.jpg', 'https://.oz.com/mlt-k/6373840940.jpg', 'https://.oz.com/mlt-j/6315143011.jpg', 'https://.oz.com/mlt-l/6315143013.jpg'];2022-05-04T09:15:24.993366Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:00:05.654805Z;https://www.ozon.ru/product/57677;
117;99169;587982545;name 117;4665300316426;['4665300316426'];2733270;79476538;91459;https://.oz.com/mtl-z/64;['https://.oz.com/mlt-i/6362167002.jpg', 'https://.oz.com/mlt-h/6362167001.jpg', 'https://.oz.com/mlt-m/6362167006.jpg', 'https://.oz.com/mlt-g/6362167000.jpg', 'https://.oz.com/mlt-l/6362167005.jpg', 'https://.oz.com/mlt-1-b/6919351823.jpg', 'https://.oz.com/mlt-j/6362167003.jpg', 'https://.oz.com/mlt-u/6324586290.jpg', 'https://.oz.com/mlt-q/6324586286.jpg', 'https://.oz.com/mlt-w/6324586292.jpg', 'https://.oz.com/mlt-o/6324586284.jpg', 'https://.oz.com/mlt-v/6324586291.jpg', 'https://.oz.com/mlt-r/6324586287.jpg', 'https://.oz.com/mlt-s/6324586288.jpg'];2022-05-16T08:36:33.775776Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2024-02-09T09:27:25.413176Z;https://www.ozon.ru/product/58798;
118;99158;597029325;name 118;4665300313524;['4665300313524'];2733270;79476538;91459;https://.oz.com/mtl-b/63;['https://.oz.com/mlt-a/6362165554.jpg', 'https://.oz.com/mlt-9/6362165553.jpg', 'https://.oz.com/mlt-d/6362165557.jpg', 'https://.oz.com/mlt-c/6362165556.jpg', 'https://.oz.com/mlt-6/6362165550.jpg', 'https://.oz.com/mlt-f/6362165559.jpg', 'https://.oz.com/mlt-5/6362165549.jpg', 'https://.oz.com/mlt-7/6362165551.jpg', 'https://.oz.com/mlt-b/6362165555.jpg'];2022-05-25T13:14:25.663885Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;price_sent;approved;ready to sale;out of stock;ÀŒ∆‹;[];2022-10-24T16:08:24.307792Z;https://www.ozon.ru/product/59702;
119;90520;603043468;name 119;4665300315900;['4665300315900'];1010232;83250454;970860463;https://.oz.com/mtl-v/63;['https://.oz.com/mlt-f/6379986639.jpg', 'https://.oz.com/mlt-s/6379992124.jpg', 'https://.oz.com/mlt-t/6379992125.jpg', 'https://.oz.com/mlt-j/6379986643.jpg', 'https://.oz.com/mlt-e/6379980158.jpg', 'https://.oz.com/mlt-d/6379986637.jpg', 'https://.oz.com/mlt-u/6379992126.jpg', 'https://.oz.com/mlt-g/6379986640.jpg', 'https://.oz.com/mlt-5/6379977125.jpg', 'https://.oz.com/mlt-u/6337634130.jpg', 'https://.oz.com/mlt-q/6337634126.jpg', 'https://.oz.com/mlt-y/6337634134.jpg', 'https://.oz.com/mlt-4/6337634140.jpg'];2022-06-01T15:16:17.043595Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:28:00.886790Z;https://www.ozon.ru/product/60304;
120;90521;603045481;name 120;4665300315917;['4665300315917'];1010232;83250454;970860463;https://.oz.com/mtl-n/63;['https://.oz.com/mlt-l/6379994241.jpg', 'https://.oz.com/mlt-k/6379994240.jpg', 'https://.oz.com/mlt-r/6379994247.jpg', 'https://.oz.com/mlt-b/6379980155.jpg', 'https://.oz.com/mlt-q/6379994246.jpg', 'https://.oz.com/mlt-o/6379994244.jpg', 'https://.oz.com/mlt-p/6379994245.jpg', 'https://.oz.com/mlt-5/6379977125.jpg', 'https://.oz.com/mlt-t/6337639241.jpg', 'https://.oz.com/mlt-x/6337639245.jpg', 'https://.oz.com/mlt-s/6337639240.jpg', 'https://.oz.com/mlt-y/6337639246.jpg'];2022-06-01T15:20:35.666967Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:28:27.619483Z;https://www.ozon.ru/product/60304;
121;90522;603067169;name 121;4665300315924;['4665300315924'];1010232;83250454;970860463;https://.oz.com/mtl-b/63;['https://.oz.com/mlt-6/6377505114.jpg', 'https://.oz.com/mlt-z/6377507015.jpg', 'https://.oz.com/mlt-u/6377507010.jpg', 'https://.oz.com/mlt-5/6377507021.jpg', 'https://.oz.com/mlt-3/6377507019.jpg', 'https://.oz.com/mlt-x/6377507013.jpg', 'https://.oz.com/mlt-2/6377507018.jpg', 'https://.oz.com/mlt-k/6373840940.jpg', 'https://.oz.com/mlt-i/6337649958.jpg', 'https://.oz.com/mlt-h/6337649957.jpg', 'https://.oz.com/mlt-o/6337649964.jpg', 'https://.oz.com/mlt-j/6337649959.jpg', 'https://.oz.com/mlt-k/6337649960.jpg'];2022-06-01T15:49:20.520258Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:28:16.292419Z;https://www.ozon.ru/product/60306;
122;90523;603067567;name 122;4665300315931;['4665300315931'];1010232;83250454;970860463;https://.oz.com/mtl-0/63;['https://.oz.com/mlt-6/6377505114.jpg', 'https://.oz.com/mlt-1/6377507953.jpg', 'https://.oz.com/mlt-x/6377507949.jpg', 'https://.oz.com/mlt-z/6377507951.jpg', 'https://.oz.com/mlt-v/6377507947.jpg', 'https://.oz.com/mlt-w/6377507948.jpg', 'https://.oz.com/mlt-y/6377507950.jpg', 'https://.oz.com/mlt-k/6373840940.jpg', 'https://.oz.com/mlt-t/6337651409.jpg', 'https://.oz.com/mlt-v/6337651411.jpg', 'https://.oz.com/mlt-u/6337651410.jpg', 'https://.oz.com/mlt-s/6337651408.jpg', 'https://.oz.com/mlt-w/6337651412.jpg'];2022-06-01T15:50:22.973419Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:28:38.989543Z;https://www.ozon.ru/product/60306;
123;90524;603067848;name 123;4665300315948;['4665300315948'];1010232;83250454;970860463;https://.oz.com/mtl-8/63;['https://.oz.com/mlt-6/6379994946.jpg', 'https://.oz.com/mlt-3/6379994943.jpg', 'https://.oz.com/mlt-b/6379994951.jpg', 'https://.oz.com/mlt-b/6379980155.jpg', 'https://.oz.com/mlt-q/6379994246.jpg', 'https://.oz.com/mlt-a/6379994950.jpg', 'https://.oz.com/mlt-4/6379994944.jpg', 'https://.oz.com/mlt-9/6379994949.jpg', 'https://.oz.com/mlt-5/6379977125.jpg', 'https://.oz.com/mlt-i/6337652406.jpg', 'https://.oz.com/mlt-f/6337652403.jpg', 'https://.oz.com/mlt-k/6337652408.jpg', 'https://.oz.com/mlt-j/6337652407.jpg'];2022-06-01T15:51:09.941298Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:28:20.897168Z;https://www.ozon.ru/product/60306;
124;90525;603067911;name 124;4665300315955;['4665300315955'];1010232;83250454;970860463;https://.oz.com/mtl-e/63;['https://.oz.com/mlt-j/6379986643.jpg', 'https://.oz.com/mlt-i/6379986642.jpg', 'https://.oz.com/mlt-d/6379986637.jpg', 'https://.oz.com/mlt-h/6379986641.jpg', 'https://.oz.com/mlt-e/6379980158.jpg', 'https://.oz.com/mlt-c/6379986636.jpg', 'https://.oz.com/mlt-f/6379986639.jpg', 'https://.oz.com/mlt-g/6379986640.jpg', 'https://.oz.com/mlt-5/6379977125.jpg', 'https://.oz.com/mlt-0/6337658076.jpg', 'https://.oz.com/mlt-5/6337658081.jpg', 'https://.oz.com/mlt-1/6337658077.jpg'];2022-06-01T15:52:01.696676Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:28:27.619483Z;https://www.ozon.ru/product/60306;
125;90526;603068576;name 125;4665300316068;['4665300316068'];1010232;83250454;970860463;https://.oz.com/mtl-7/63;['https://.oz.com/mlt-5/6379996169.jpg', 'https://.oz.com/mlt-2/6379996166.jpg', 'https://.oz.com/mlt-4/6379996168.jpg', 'https://.oz.com/mlt-8/6379996172.jpg', 'https://.oz.com/mlt-1/6379996165.jpg', 'https://.oz.com/mlt-3/6379996167.jpg', 'https://.oz.com/mlt-6/6379996170.jpg', 'https://.oz.com/mlt-5/6379977125.jpg', 'https://.oz.com/mlt-s/6337658644.jpg', 'https://.oz.com/mlt-l/6337658637.jpg', 'https://.oz.com/mlt-n/6337658639.jpg', 'https://.oz.com/mlt-r/6337658643.jpg', 'https://.oz.com/mlt-k/6337658636.jpg', 'https://.oz.com/mlt-o/6337658640.jpg'];2022-06-01T15:52:45.305219Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:28:30.869575Z;https://www.ozon.ru/product/60306;
126;90527;603068613;name 126;4665300315894;['4665300315894'];1010232;83250454;970860463;https://.oz.com/mtl-e/63;['https://.oz.com/mlt-c/6379990200.jpg', 'https://.oz.com/mlt-i/6379990206.jpg', 'https://.oz.com/mlt-f/6379990203.jpg', 'https://.oz.com/mlt-b/6379990199.jpg', 'https://.oz.com/mlt-d/6379990201.jpg', 'https://.oz.com/mlt-g/6379990204.jpg', 'https://.oz.com/mlt-h/6379990205.jpg', 'https://.oz.com/mlt-5/6379977125.jpg', 'https://.oz.com/mlt-v/6030398143.jpg', 'https://.oz.com/mlt-g/6337659856.jpg'];2022-06-01T15:53:32.032941Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:28:27.619483Z;https://www.ozon.ru/product/60306;
127;10020;603300126;name 127;4665300316051;['4665300316051'];2733279;17028653;97469;https://.oz.com/mtl-q/63;['https://.oz.com/mlt-p/6337696189.jpg', 'https://.oz.com/mlt-t/6337696193.jpg', 'https://.oz.com/mlt-n/6337696187.jpg', 'https://.oz.com/mlt-o/6337696188.jpg', 'https://.oz.com/mlt-s/6337696192.jpg', 'https://.oz.com/mlt-r/6337696191.jpg', 'https://.oz.com/mlt-u/6337696194.jpg'];2022-06-01T20:43:55.735456Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;price_sent;approved;ready to sale;out of stock;ÀŒ∆‹;[];2023-08-28T14:51:20.730180Z;https://www.ozon.ru/product/60330;
128;00022;603303871;name 128;4665300316037;['4665300316037'];2733279;17028653;97469;https://.oz.com/mtl-c/63;['https://.oz.com/mlt-7/6337697503.jpg', 'https://.oz.com/mlt-e/6337697510.jpg', 'https://.oz.com/mlt-a/6337697506.jpg', 'https://.oz.com/mlt-f/6337697511.jpg', 'https://.oz.com/mlt-8/6337697504.jpg', 'https://.oz.com/mlt-b/6337697507.jpg', 'https://.oz.com/mlt-d/6337697509.jpg', 'https://.oz.com/mlt-9/6337697505.jpg'];2022-06-01T20:55:56.090525Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;price_sent;approved;ready to sale;out of stock;ÀŒ∆‹;[];2023-08-28T14:50:58.735648Z;https://www.ozon.ru/product/60330;
129;30014;620453106;name 129;4665300315399;['4665300315399'];2733279;17028759;95885;https://.oz.com/mtl-l/64;['https://.oz.com/mlt-d/6417917101.jpg', 'https://.oz.com/mlt-2/6417917090.jpg', 'https://.oz.com/mlt-f/6417917103.jpg', 'https://.oz.com/mlt-6/6417917094.jpg', 'https://.oz.com/mlt-i/6417917106.jpg', 'https://.oz.com/mlt-u/6417917118.jpg', 'https://.oz.com/mlt-j/6417917107.jpg', 'https://.oz.com/mlt-v/6417917119.jpg', 'https://.oz.com/mlt-3/6417917091.jpg', 'https://.oz.com/mlt-w/6417917120.jpg', 'https://.oz.com/mlt-e/6417917102.jpg', 'https://.oz.com/mlt-k/6373840940.jpg', 'https://.oz.com/mlt-2/6354103850.jpg', 'https://.oz.com/mlt-4/6354103852.jpg'];2022-06-19T08:27:53.221592Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:00:23.047817Z;https://www.ozon.ru/product/62045;
130;30021;620455168;name 130;4665300315467;['4665300315467'];2733279;17028759;95885;https://.oz.com/mtl-c/64;['https://.oz.com/mlt-8/6417923612.jpg', 'https://.oz.com/mlt-6/6417923610.jpg', 'https://.oz.com/mlt-3/6417923607.jpg', 'https://.oz.com/mlt-4/6417923608.jpg', 'https://.oz.com/mlt-9/6417923613.jpg', 'https://.oz.com/mlt-d/6417923617.jpg', 'https://.oz.com/mlt-b/6417923615.jpg', 'https://.oz.com/mlt-a/6417923614.jpg', 'https://.oz.com/mlt-k/6373840940.jpg', 'https://.oz.com/mlt-x/6354105321.jpg'];2022-06-19T08:41:36.679186Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:00:29.059551Z;https://www.ozon.ru/product/62045;
131;30015;620470332;name 131;4665300315405;['4665300315405'];2733279;17028759;95885;https://.oz.com/mtl-z/64;['https://.oz.com/mlt-x/6417919137.jpg', 'https://.oz.com/mlt-w/6417919136.jpg', 'https://.oz.com/mlt-s/6417919132.jpg', 'https://.oz.com/mlt-6/6417917094.jpg', 'https://.oz.com/mlt-y/6417919138.jpg', 'https://.oz.com/mlt-u/6417919134.jpg', 'https://.oz.com/mlt-q/6417919130.jpg', 'https://.oz.com/mlt-v/6417919135.jpg', 'https://.oz.com/mlt-t/6417919133.jpg', 'https://.oz.com/mlt-r/6417919131.jpg', 'https://.oz.com/mlt-0/6417919140.jpg', 'https://.oz.com/mlt-k/6373840940.jpg', 'https://.oz.com/mlt-f/6354117471.jpg'];2022-06-19T10:07:09.559940Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:00:31.672089Z;https://www.ozon.ru/product/62047;
132;30016;721835451;name 132;4665300315412;['4665300315412'];2733279;17028759;95885;https://.oz.com/mtl-b/64;['https://.oz.com/mlt-e/6417936542.jpg', 'https://.oz.com/mlt-5/6417936533.jpg', 'https://.oz.com/mlt-8/6417936536.jpg', 'https://.oz.com/mlt-7/6417911551.jpg', 'https://.oz.com/mlt-9/6417936537.jpg', 'https://.oz.com/mlt-d/6417936541.jpg', 'https://.oz.com/mlt-c/6417936540.jpg', 'https://.oz.com/mlt-6/6417936534.jpg', 'https://.oz.com/mlt-a/6417936538.jpg', 'https://.oz.com/mlt-7/6417936535.jpg', 'https://.oz.com/mlt-4/6417936532.jpg', 'https://.oz.com/mlt-k/6373840940.jpg'];2022-09-21T12:56:18.000309Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:00:22.616484Z;https://www.ozon.ru/product/72183;
133;30017;722092575;name 133;4665300315429;['4665300315429'];2733279;17028759;95885;https://.oz.com/mtl-3/64;['https://.oz.com/mlt-7/6417951583.jpg', 'https://.oz.com/mlt-x/6417951573.jpg', 'https://.oz.com/mlt-4/6417951580.jpg', 'https://.oz.com/mlt-6/6417951582.jpg', 'https://.oz.com/mlt-1/6417951577.jpg', 'https://.oz.com/mlt-2/6417951578.jpg', 'https://.oz.com/mlt-5/6417951581.jpg', 'https://.oz.com/mlt-y/6417951574.jpg', 'https://.oz.com/mlt-j/6417922543.jpg', 'https://.oz.com/mlt-r/6417913443.jpg', 'https://.oz.com/mlt-z/6417951575.jpg', 'https://.oz.com/mlt-k/6373840940.jpg'];2022-09-21T13:22:34.988099Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:00:19.148843Z;https://www.ozon.ru/product/72209;
134;30019;721910830;name 134;4665300315443;['4665300315443'];2733279;17028759;95885;https://.oz.com/mtl-b/64;['https://.oz.com/mlt-g/6417965020.jpg', 'https://.oz.com/mlt-e/6417965018.jpg', 'https://.oz.com/mlt-6/6417965010.jpg', 'https://.oz.com/mlt-f/6417965019.jpg', 'https://.oz.com/mlt-a/6417965014.jpg', 'https://.oz.com/mlt-8/6417965012.jpg', 'https://.oz.com/mlt-9/6417965013.jpg', 'https://.oz.com/mlt-c/6417965016.jpg', 'https://.oz.com/mlt-d/6417965017.jpg', 'https://.oz.com/mlt-s/6417915496.jpg', 'https://.oz.com/mlt-7/6417965011.jpg', 'https://.oz.com/mlt-k/6373840940.jpg'];2022-09-21T13:43:08.311149Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:00:05.828946Z;https://www.ozon.ru/product/72191;
135;30020;722097922;name 135;4665300315450;['4665300315450'];2733279;17028759;95885;https://.oz.com/mtl-3/64;['https://.oz.com/mlt-9/6417979953.jpg', 'https://.oz.com/mlt-u/6417979938.jpg', 'https://.oz.com/mlt-a/6417979918.jpg', 'https://.oz.com/mlt-s/6417979936.jpg', 'https://.oz.com/mlt-m/6417979966.jpg', 'https://.oz.com/mlt-z/6417979943.jpg', 'https://.oz.com/mlt-1/6417979981.jpg', 'https://.oz.com/mlt-o/6417979968.jpg', 'https://.oz.com/mlt-f/6417979923.jpg', 'https://.oz.com/mlt-w/6417979976.jpg', 'https://.oz.com/mlt-r/6417979971.jpg', 'https://.oz.com/mlt-k/6373840940.jpg'];2022-09-21T14:11:21.541991Z;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:00:14.647280Z;https://www.ozon.ru/product/72209;
136;00011;783214311;name 136;4665300312343;['4665300312343'];3965325;17028756;97598;https://.oz.com/mtl-n/64;['https://.oz.com/mlt-l/6465925413.jpg', 'https://.oz.com/mlt-k/6465925412.jpg', 'https://.oz.com/mlt-o/6465925416.jpg'];2022-11-09T07:27:59.158399Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:15:51.151988Z;https://www.ozon.ru/product/78321;
137;00012;783270502;name 137;4665300312350;['4665300312350'];3965325;17028756;98857;https://.oz.com/mtl-5/64;['https://.oz.com/mlt-2/6465955886.jpg', 'https://.oz.com/mlt-3/6465955887.jpg', 'https://.oz.com/mlt-4/6465955888.jpg'];2022-11-09T08:01:27.308127Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:15:14.114004Z;https://www.ozon.ru/product/78327;
138;00010;783303249;name 138;4665300312367;['4665300312367'];3965325;17028756;98857;https://.oz.com/mtl-k/64;['https://.oz.com/mlt-j/6465970699.jpg', 'https://.oz.com/mlt-i/6465970698.jpg', 'https://.oz.com/mlt-h/6465970697.jpg'];2022-11-09T08:23:43.071127Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:14:39.717637Z;https://www.ozon.ru/product/78330;
139;32116;783320233;name 139;4665300312374;['4665300312374'];3965325;17028756;98857;https://.oz.com/mtl-9/64;['https://.oz.com/mlt-b/6465979691.jpg', 'https://.oz.com/mlt-d/6465979693.jpg', 'https://.oz.com/mlt-c/6465979692.jpg'];2022-11-09T08:36:19.025746Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:15:51.151988Z;https://www.ozon.ru/product/78332;
140;32117;783338363;name 140;4665300312602;['4665300312602'];3965325;17028756;98857;https://.oz.com/mtl-c/64;['https://.oz.com/mlt-z/6466000127.jpg', 'https://.oz.com/mlt-0/6466000128.jpg', 'https://.oz.com/mlt-9/6466000137.jpg'];2022-11-09T08:48:43.162121Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:16:00.193187Z;https://www.ozon.ru/product/78333;
141;32119;783356231;name 141;4665300312626;['4665300312626'];3965325;17028756;98857;https://.oz.com/mtl-n/64;['https://.oz.com/mlt-r/6466006887.jpg', 'https://.oz.com/mlt-y/6466006894.jpg', 'https://.oz.com/mlt-x/6466006893.jpg'];2022-11-09T08:57:10.793333Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:15:37.007755Z;https://www.ozon.ru/product/78335;
142;32118;783375658;name 142;4665300312619;['4665300312619'];3965325;17028756;98857;https://.oz.com/mtl-r/64;['https://.oz.com/mlt-8/6466016696.jpg', 'https://.oz.com/mlt-j/6466016707.jpg', 'https://.oz.com/mlt-3/6466016691.jpg'];2022-11-09T09:10:31.013475Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:15:55.640603Z;https://www.ozon.ru/product/78337;
143;32115;783388523;name 143;4665300312633;['4665300312633'];3965325;17028756;98857;https://.oz.com/mtl-l/64;['https://.oz.com/mlt-m/6466024054.jpg', 'https://.oz.com/mlt-o/6466024056.jpg', 'https://.oz.com/mlt-t/6466024061.jpg'];2022-11-09T09:20:07.429336Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-08-28T15:14:46.777390Z;https://www.ozon.ru/product/78338;
144;07001;803173041;name 144;4665300316433;['4665300316433'];4539303;17028653;92101;https://.oz.com/mtl-n/64;['https://.oz.com/mlt-i/6479800710.jpg', 'https://.oz.com/mlt-c/6489678060.jpg', 'https://.oz.com/mlt-9/6479800701.jpg', 'https://.oz.com/mlt-8/6479800700.jpg', 'https://.oz.com/mlt-c/6479800704.jpg', 'https://.oz.com/mlt-a/6479800702.jpg', 'https://.oz.com/mlt-6/6479800698.jpg', 'https://.oz.com/mlt-b/6479800703.jpg', 'https://.oz.com/mlt-d/6479800705.jpg', 'https://.oz.com/mlt-l/6479800713.jpg', 'https://.oz.com/mlt-7/6479800699.jpg', 'https://.oz.com/mlt-k/6479800712.jpg'];2022-11-25T13:42:33.870516Z;»—“»Õ¿;ÀŒ∆‹;ÀŒ∆‹;ÀŒ∆‹;»—“»Õ¿;price_sent;approved;saling;;ÀŒ∆‹;[];2023-12-07T07:17:33.498515Z;https://www.ozon.ru/product/80317;
